idx	error	via	via_def	lower	upper	origin	bbox	array_size	rows	cols	shape_use	net
4	3	VIA_S_314380	VIA12SQ_C	M1	M2	762.9760 300.7440	{762.9210 300.6890} {763.0310 300.7990}	1 1	1	1	detail_route	n47209
4	3	VIA_S_314379	VIA12SQ_C	M1	M2	760.5440 295.1200	{760.4890 295.0650} {760.5990 295.1750}	1 1	1	1	detail_route	n47209
4	3	VIA_S_314372	VIA12SQ_C	M1	M2	750.2080 318.6800	{750.1530 318.6250} {750.2630 318.7350}	1 1	1	1	detail_route	n47209
4	3	VIA_S_314366	VIA12SQ_C	M1	M2	729.3840 286.9120	{729.3290 286.8570} {729.4390 286.9670}	1 1	1	1	detail_route	n47209
5	4	VIA_SA_15713	VIA12SQ_C	M1	M2	743.6700 309.8640	{743.6150 309.7330} {743.7250 309.9950}	2 1	2	1	detail_route	n46355
5	4	VIA_S_308355	VIA12SQ_C	M1	M2	743.6720 309.1040	{743.6170 309.0490} {743.7270 309.1590}	1 1	1	1	detail_route	n46355
5	4	VIA_S_308354	VIA12SQ_C	M1	M2	745.0400 309.1040	{744.9850 309.0490} {745.0950 309.1590}	1 1	1	1	detail_route	n46355
5	4	VIA_S_308353	VIA12SQ_C	M1	M2	744.7360 305.7600	{744.6810 305.7050} {744.7910 305.8150}	1 1	1	1	detail_route	n46355
6	5	VIA_SA_15713	VIA12SQ_C	M1	M2	743.6700 309.8640	{743.6150 309.7330} {743.7250 309.9950}	2 1	2	1	detail_route	n46355
6	5	VIA_S_308355	VIA12SQ_C	M1	M2	743.6720 309.1040	{743.6170 309.0490} {743.7270 309.1590}	1 1	1	1	detail_route	n46355
6	5	VIA_S_308354	VIA12SQ_C	M1	M2	745.0400 309.1040	{744.9850 309.0490} {745.0950 309.1590}	1 1	1	1	detail_route	n46355
6	5	VIA_S_308353	VIA12SQ_C	M1	M2	744.7360 305.7600	{744.6810 305.7050} {744.7910 305.8150}	1 1	1	1	detail_route	n46355
7	6	VIA_SA_15714	VIA12SQ	M1	M2	741.5170 306.5200	{741.4620 306.4140} {741.5720 306.6260}	2 1	2	1	detail_route	n46411
7	6	VIA_S_308899	VIA12SQ_C	M1	M2	742.7600 305.7600	{742.7050 305.7050} {742.8150 305.8150}	1 1	1	1	detail_route	n46411
8	7	VIA_SA_15714	VIA12SQ	M1	M2	741.5170 306.5200	{741.4620 306.4140} {741.5720 306.6260}	2 1	2	1	detail_route	n46411
8	7	VIA_S_308899	VIA12SQ_C	M1	M2	742.7600 305.7600	{742.7050 305.7050} {742.8150 305.8150}	1 1	1	1	detail_route	n46411
9	8	VIA_SA_15706	VIA12SQ_C	M1	M2	780.3060 309.8640	{780.2510 309.7330} {780.3610 309.9950}	2 1	2	1	detail_route	n4111
9	8	VIA_SA_15705	VIA12SQ_C	M1	M2	778.4780 315.3360	{778.4230 315.2050} {778.5330 315.4670}	2 1	2	1	detail_route	n4111
9	8	VIA_S_143549	VIA12SQ_C	M1	M2	776.6560 311.9920	{776.6010 311.9370} {776.7110 312.0470}	1 1	1	1	detail_route	n4111
9	8	VIA_SA_15704	VIA12SQ	M1	M2	776.4770 315.3360	{776.4220 315.2300} {776.5320 315.4420}	2 1	2	1	detail_route	n4111
9	8	VIA_S_143546	VIA12SQ_C	M1	M2	774.0720 313.3600	{774.0170 313.3050} {774.1270 313.4150}	1 1	1	1	detail_route	n4111
10	9	VIA_SA_15706	VIA12SQ_C	M1	M2	780.3060 309.8640	{780.2510 309.7330} {780.3610 309.9950}	2 1	2	1	detail_route	n4111
10	9	VIA_SA_15705	VIA12SQ_C	M1	M2	778.4780 315.3360	{778.4230 315.2050} {778.5330 315.4670}	2 1	2	1	detail_route	n4111
10	9	VIA_S_143549	VIA12SQ_C	M1	M2	776.6560 311.9920	{776.6010 311.9370} {776.7110 312.0470}	1 1	1	1	detail_route	n4111
10	9	VIA_SA_15704	VIA12SQ	M1	M2	776.4770 315.3360	{776.4220 315.2300} {776.5320 315.4420}	2 1	2	1	detail_route	n4111
10	9	VIA_S_143546	VIA12SQ_C	M1	M2	774.0720 313.3600	{774.0170 313.3050} {774.1270 313.4150}	1 1	1	1	detail_route	n4111
